>>> Training starts at  2024-11-24 02:52:54.050172
Filling replay buffer...
Training...
tensor(7.1847, grad_fn=<MseLossBackward0>)
tensor(49.8588, grad_fn=<MseLossBackward0>)
tensor(272.1052, grad_fn=<MseLossBackward0>)
tensor(16.2011, grad_fn=<MseLossBackward0>)
tensor(11.6875, grad_fn=<MseLossBackward0>)
tensor(16.9346, grad_fn=<MseLossBackward0>)
tensor(28.4168, grad_fn=<MseLossBackward0>)
tensor(2.4859, grad_fn=<MseLossBackward0>)
tensor(255.3087, grad_fn=<MseLossBackward0>)
tensor(5.5194, grad_fn=<MseLossBackward0>)
tensor(26.2543, grad_fn=<MseLossBackward0>)
tensor(12.2089, grad_fn=<MseLossBackward0>)
tensor(26.6705, grad_fn=<MseLossBackward0>)
tensor(14.5442, grad_fn=<MseLossBackward0>)
tensor(2.1728, grad_fn=<MseLossBackward0>)
tensor(81.7115, grad_fn=<MseLossBackward0>)
tensor(29.0695, grad_fn=<MseLossBackward0>)
tensor(29.5924, grad_fn=<MseLossBackward0>)
tensor(7.2144, grad_fn=<MseLossBackward0>)
tensor(28.0132, grad_fn=<MseLossBackward0>)
tensor(19.0711, grad_fn=<MseLossBackward0>)
tensor(19.2596, grad_fn=<MseLossBackward0>)
tensor(61.3883, grad_fn=<MseLossBackward0>)
tensor(2.8350, grad_fn=<MseLossBackward0>)
tensor(27.6651, grad_fn=<MseLossBackward0>)
tensor(183.8442, grad_fn=<MseLossBackward0>)
tensor(70.3253, grad_fn=<MseLossBackward0>)
tensor(8.2819, grad_fn=<MseLossBackward0>)
tensor(103.1524, grad_fn=<MseLossBackward0>)
tensor(229.8373, grad_fn=<MseLossBackward0>)
tensor(3.5017, grad_fn=<MseLossBackward0>)
tensor(5.5638, grad_fn=<MseLossBackward0>)
tensor(18.2783, grad_fn=<MseLossBackward0>)
tensor(12.0314, grad_fn=<MseLossBackward0>)
tensor(9.7155, grad_fn=<MseLossBackward0>)
tensor(11.5134, grad_fn=<MseLossBackward0>)
tensor(120.8940, grad_fn=<MseLossBackward0>)
tensor(96.7511, grad_fn=<MseLossBackward0>)
tensor(5.1309, grad_fn=<MseLossBackward0>)
tensor(136.8253, grad_fn=<MseLossBackward0>)
tensor(16.1490, grad_fn=<MseLossBackward0>)
tensor(176.3802, grad_fn=<MseLossBackward0>)
tensor(5.0300, grad_fn=<MseLossBackward0>)
tensor(9.1342, grad_fn=<MseLossBackward0>)
tensor(34.7018, grad_fn=<MseLossBackward0>)
tensor(24.6737, grad_fn=<MseLossBackward0>)
tensor(4.9998, grad_fn=<MseLossBackward0>)
tensor(9.8575, grad_fn=<MseLossBackward0>)
tensor(9.7060, grad_fn=<MseLossBackward0>)
tensor(4.4000, grad_fn=<MseLossBackward0>)
tensor(263.0878, grad_fn=<MseLossBackward0>)
tensor(44.3244, grad_fn=<MseLossBackward0>)
tensor(30.6581, grad_fn=<MseLossBackward0>)
tensor(42.2032, grad_fn=<MseLossBackward0>)
tensor(9.5497, grad_fn=<MseLossBackward0>)
tensor(24.6391, grad_fn=<MseLossBackward0>)
tensor(27.1048, grad_fn=<MseLossBackward0>)
tensor(31.6403, grad_fn=<MseLossBackward0>)
tensor(2.5725, grad_fn=<MseLossBackward0>)
tensor(17.9431, grad_fn=<MseLossBackward0>)
tensor(8.0725, grad_fn=<MseLossBackward0>)
tensor(115.4544, grad_fn=<MseLossBackward0>)
tensor(14.8234, grad_fn=<MseLossBackward0>)
tensor(271.6880, grad_fn=<MseLossBackward0>)
tensor(5.5284, grad_fn=<MseLossBackward0>)
tensor(8.5610, grad_fn=<MseLossBackward0>)
tensor(17.8922, grad_fn=<MseLossBackward0>)
tensor(3.4452, grad_fn=<MseLossBackward0>)
Episode 58 Mean Rewards -136.83 Epsilon 0.7439620750856502		tensor(5.1738, grad_fn=<MseLossBackward0>)
tensor(6.5025, grad_fn=<MseLossBackward0>)
tensor(1.2835, grad_fn=<MseLossBackward0>)
tensor(4.9033, grad_fn=<MseLossBackward0>)
tensor(10.0545, grad_fn=<MseLossBackward0>)
tensor(7.7382, grad_fn=<MseLossBackward0>)
tensor(104.2318, grad_fn=<MseLossBackward0>)
tensor(7.3106, grad_fn=<MseLossBackward0>)
tensor(34.3733, grad_fn=<MseLossBackward0>)
tensor(103.3869, grad_fn=<MseLossBackward0>)
tensor(3.5106, grad_fn=<MseLossBackward0>)
tensor(4.7115, grad_fn=<MseLossBackward0>)
tensor(11.9361, grad_fn=<MseLossBackward0>)
tensor(3.3820, grad_fn=<MseLossBackward0>)
tensor(1.5754, grad_fn=<MseLossBackward0>)
tensor(6.4028, grad_fn=<MseLossBackward0>)
tensor(2.1419, grad_fn=<MseLossBackward0>)
tensor(79.1076, grad_fn=<MseLossBackward0>)
tensor(20.6481, grad_fn=<MseLossBackward0>)
tensor(72.9999, grad_fn=<MseLossBackward0>)
tensor(11.8080, grad_fn=<MseLossBackward0>)
tensor(6.9119, grad_fn=<MseLossBackward0>)
tensor(21.1168, grad_fn=<MseLossBackward0>)
tensor(152.6659, grad_fn=<MseLossBackward0>)
tensor(8.4667, grad_fn=<MseLossBackward0>)
tensor(8.7529, grad_fn=<MseLossBackward0>)
tensor(17.9587, grad_fn=<MseLossBackward0>)
tensor(4.7851, grad_fn=<MseLossBackward0>)
tensor(63.0858, grad_fn=<MseLossBackward0>)
tensor(10.0819, grad_fn=<MseLossBackward0>)
tensor(30.3051, grad_fn=<MseLossBackward0>)
tensor(2.6616, grad_fn=<MseLossBackward0>)
tensor(166.3280, grad_fn=<MseLossBackward0>)
tensor(19.4459, grad_fn=<MseLossBackward0>)
tensor(6.4264, grad_fn=<MseLossBackward0>)
tensor(11.9733, grad_fn=<MseLossBackward0>)
tensor(1.3642, grad_fn=<MseLossBackward0>)
tensor(25.4580, grad_fn=<MseLossBackward0>)
tensor(4.2816, grad_fn=<MseLossBackward0>)
tensor(212.2078, grad_fn=<MseLossBackward0>)
tensor(67.7308, grad_fn=<MseLossBackward0>)
tensor(245.0840, grad_fn=<MseLossBackward0>)
tensor(4.9523, grad_fn=<MseLossBackward0>)
tensor(12.2389, grad_fn=<MseLossBackward0>)
tensor(0.8386, grad_fn=<MseLossBackward0>)
tensor(4.0919, grad_fn=<MseLossBackward0>)
tensor(102.7570, grad_fn=<MseLossBackward0>)
tensor(7.7056, grad_fn=<MseLossBackward0>)
tensor(12.3607, grad_fn=<MseLossBackward0>)
tensor(10.2986, grad_fn=<MseLossBackward0>)
tensor(1.9177, grad_fn=<MseLossBackward0>)
tensor(28.0570, grad_fn=<MseLossBackward0>)
tensor(29.4653, grad_fn=<MseLossBackward0>)
tensor(84.1241, grad_fn=<MseLossBackward0>)
tensor(2.5851, grad_fn=<MseLossBackward0>)
tensor(37.4603, grad_fn=<MseLossBackward0>)
tensor(60.9446, grad_fn=<MseLossBackward0>)
tensor(42.1871, grad_fn=<MseLossBackward0>)
tensor(5.0093, grad_fn=<MseLossBackward0>)
tensor(22.5988, grad_fn=<MseLossBackward0>)
tensor(3.8503, grad_fn=<MseLossBackward0>)
tensor(113.7947, grad_fn=<MseLossBackward0>)
tensor(121.4181, grad_fn=<MseLossBackward0>)
tensor(18.6388, grad_fn=<MseLossBackward0>)
tensor(3.6383, grad_fn=<MseLossBackward0>)
tensor(5.4942, grad_fn=<MseLossBackward0>)
tensor(164.5483, grad_fn=<MseLossBackward0>)
tensor(11.9094, grad_fn=<MseLossBackward0>)
tensor(2.9728, grad_fn=<MseLossBackward0>)
tensor(4.4595, grad_fn=<MseLossBackward0>)
tensor(100.1831, grad_fn=<MseLossBackward0>)
tensor(11.0300, grad_fn=<MseLossBackward0>)
tensor(13.9109, grad_fn=<MseLossBackward0>)
tensor(10.5323, grad_fn=<MseLossBackward0>)
tensor(5.9757, grad_fn=<MseLossBackward0>)
tensor(6.4884, grad_fn=<MseLossBackward0>)
tensor(18.8314, grad_fn=<MseLossBackward0>)
tensor(10.5325, grad_fn=<MseLossBackward0>)
tensor(19.5241, grad_fn=<MseLossBackward0>)
tensor(86.4905, grad_fn=<MseLossBackward0>)
tensor(7.0876, grad_fn=<MseLossBackward0>)
tensor(3.5277, grad_fn=<MseLossBackward0>)
tensor(31.7336, grad_fn=<MseLossBackward0>)
tensor(10.2841, grad_fn=<MseLossBackward0>)
tensor(46.8203, grad_fn=<MseLossBackward0>)
tensor(72.2818, grad_fn=<MseLossBackward0>)
tensor(33.0715, grad_fn=<MseLossBackward0>)
tensor(13.5967, grad_fn=<MseLossBackward0>)
tensor(8.8007, grad_fn=<MseLossBackward0>)
tensor(9.2579, grad_fn=<MseLossBackward0>)
tensor(107.9845, grad_fn=<MseLossBackward0>)
tensor(201.7151, grad_fn=<MseLossBackward0>)
tensor(8.4109, grad_fn=<MseLossBackward0>)
tensor(148.3838, grad_fn=<MseLossBackward0>)
tensor(6.0608, grad_fn=<MseLossBackward0>)
tensor(11.2091, grad_fn=<MseLossBackward0>)
tensor(50.4876, grad_fn=<MseLossBackward0>)
tensor(6.5814, grad_fn=<MseLossBackward0>)
tensor(65.9601, grad_fn=<MseLossBackward0>)
tensor(1.8049, grad_fn=<MseLossBackward0>)
tensor(13.9493, grad_fn=<MseLossBackward0>)
tensor(19.0209, grad_fn=<MseLossBackward0>)
tensor(23.5775, grad_fn=<MseLossBackward0>)
tensor(80.8453, grad_fn=<MseLossBackward0>)
tensor(106.4111, grad_fn=<MseLossBackward0>)
tensor(19.5510, grad_fn=<MseLossBackward0>)
tensor(7.6042, grad_fn=<MseLossBackward0>)
tensor(151.0596, grad_fn=<MseLossBackward0>)
tensor(13.8441, grad_fn=<MseLossBackward0>)
Episode 59 Mean Rewards -136.61 Epsilon 0.7402422647102219		tensor(0.8169, grad_fn=<MseLossBackward0>)
tensor(33.2584, grad_fn=<MseLossBackward0>)
tensor(3.2135, grad_fn=<MseLossBackward0>)
tensor(2.1651, grad_fn=<MseLossBackward0>)
tensor(3.2761, grad_fn=<MseLossBackward0>)
tensor(126.1806, grad_fn=<MseLossBackward0>)
tensor(33.8387, grad_fn=<MseLossBackward0>)
tensor(4.2436, grad_fn=<MseLossBackward0>)
tensor(1.4528, grad_fn=<MseLossBackward0>)
tensor(48.4237, grad_fn=<MseLossBackward0>)
tensor(47.7295, grad_fn=<MseLossBackward0>)
tensor(0.5067, grad_fn=<MseLossBackward0>)
tensor(15.2294, grad_fn=<MseLossBackward0>)
tensor(10.4825, grad_fn=<MseLossBackward0>)
tensor(1.4981, grad_fn=<MseLossBackward0>)
tensor(3.0902, grad_fn=<MseLossBackward0>)
tensor(56.9586, grad_fn=<MseLossBackward0>)
tensor(63.3043, grad_fn=<MseLossBackward0>)
tensor(56.0662, grad_fn=<MseLossBackward0>)
tensor(86.6948, grad_fn=<MseLossBackward0>)
tensor(46.6476, grad_fn=<MseLossBackward0>)
tensor(88.7787, grad_fn=<MseLossBackward0>)
tensor(1.8724, grad_fn=<MseLossBackward0>)
tensor(23.4947, grad_fn=<MseLossBackward0>)
tensor(29.5231, grad_fn=<MseLossBackward0>)
tensor(83.1196, grad_fn=<MseLossBackward0>)
tensor(39.4796, grad_fn=<MseLossBackward0>)
tensor(13.4992, grad_fn=<MseLossBackward0>)
tensor(4.2644, grad_fn=<MseLossBackward0>)
tensor(6.5436, grad_fn=<MseLossBackward0>)
tensor(1.4943, grad_fn=<MseLossBackward0>)
tensor(152.8080, grad_fn=<MseLossBackward0>)
tensor(2.1346, grad_fn=<MseLossBackward0>)
tensor(6.6420, grad_fn=<MseLossBackward0>)
tensor(70.6670, grad_fn=<MseLossBackward0>)
tensor(21.6190, grad_fn=<MseLossBackward0>)
tensor(82.2322, grad_fn=<MseLossBackward0>)
tensor(47.9871, grad_fn=<MseLossBackward0>)
tensor(54.7141, grad_fn=<MseLossBackward0>)
tensor(5.4773, grad_fn=<MseLossBackward0>)
tensor(202.4118, grad_fn=<MseLossBackward0>)
tensor(70.9041, grad_fn=<MseLossBackward0>)
tensor(63.0651, grad_fn=<MseLossBackward0>)
tensor(6.4617, grad_fn=<MseLossBackward0>)
tensor(12.5232, grad_fn=<MseLossBackward0>)
tensor(4.0433, grad_fn=<MseLossBackward0>)
tensor(10.7624, grad_fn=<MseLossBackward0>)
tensor(36.7305, grad_fn=<MseLossBackward0>)
tensor(24.5254, grad_fn=<MseLossBackward0>)
tensor(30.4751, grad_fn=<MseLossBackward0>)
tensor(19.1371, grad_fn=<MseLossBackward0>)
tensor(2.1102, grad_fn=<MseLossBackward0>)
tensor(44.1012, grad_fn=<MseLossBackward0>)
tensor(53.7739, grad_fn=<MseLossBackward0>)
tensor(6.5084, grad_fn=<MseLossBackward0>)
tensor(3.8318, grad_fn=<MseLossBackward0>)
tensor(3.2644, grad_fn=<MseLossBackward0>)
tensor(126.9527, grad_fn=<MseLossBackward0>)
tensor(164.8535, grad_fn=<MseLossBackward0>)
tensor(169.4541, grad_fn=<MseLossBackward0>)
tensor(60.1566, grad_fn=<MseLossBackward0>)
tensor(158.8061, grad_fn=<MseLossBackward0>)
tensor(81.0215, grad_fn=<MseLossBackward0>)
tensor(119.9495, grad_fn=<MseLossBackward0>)
tensor(2.8043, grad_fn=<MseLossBackward0>)
tensor(21.8176, grad_fn=<MseLossBackward0>)
tensor(110.3902, grad_fn=<MseLossBackward0>)
tensor(8.1307, grad_fn=<MseLossBackward0>)
tensor(8.6055, grad_fn=<MseLossBackward0>)
tensor(3.8775, grad_fn=<MseLossBackward0>)
tensor(8.7863, grad_fn=<MseLossBackward0>)
tensor(75.3149, grad_fn=<MseLossBackward0>)
tensor(7.4692, grad_fn=<MseLossBackward0>)
tensor(6.8886, grad_fn=<MseLossBackward0>)
tensor(3.9348, grad_fn=<MseLossBackward0>)
tensor(21.8540, grad_fn=<MseLossBackward0>)
tensor(26.5310, grad_fn=<MseLossBackward0>)
tensor(76.5976, grad_fn=<MseLossBackward0>)
tensor(6.0219, grad_fn=<MseLossBackward0>)
tensor(12.1121, grad_fn=<MseLossBackward0>)
tensor(156.1371, grad_fn=<MseLossBackward0>)
tensor(49.2658, grad_fn=<MseLossBackward0>)
tensor(152.5381, grad_fn=<MseLossBackward0>)
tensor(11.0784, grad_fn=<MseLossBackward0>)
tensor(42.0045, grad_fn=<MseLossBackward0>)
tensor(5.7993, grad_fn=<MseLossBackward0>)
tensor(70.8788, grad_fn=<MseLossBackward0>)
tensor(135.4215, grad_fn=<MseLossBackward0>)
tensor(1.2025, grad_fn=<MseLossBackward0>)
tensor(53.4649, grad_fn=<MseLossBackward0>)
Episode 60 Mean Rewards -137.23 Epsilon 0.7365410533866708		tensor(64.4210, grad_fn=<MseLossBackward0>)
tensor(47.8335, grad_fn=<MseLossBackward0>)
tensor(108.1662, grad_fn=<MseLossBackward0>)
tensor(186.6028, grad_fn=<MseLossBackward0>)
tensor(276.1103, grad_fn=<MseLossBackward0>)
tensor(28.5678, grad_fn=<MseLossBackward0>)
tensor(76.8248, grad_fn=<MseLossBackward0>)
tensor(29.7428, grad_fn=<MseLossBackward0>)
tensor(31.0935, grad_fn=<MseLossBackward0>)
tensor(33.7009, grad_fn=<MseLossBackward0>)
tensor(68.2289, grad_fn=<MseLossBackward0>)
tensor(5.8470, grad_fn=<MseLossBackward0>)
tensor(179.5820, grad_fn=<MseLossBackward0>)
tensor(0.8800, grad_fn=<MseLossBackward0>)
tensor(230.3978, grad_fn=<MseLossBackward0>)
tensor(1.7360, grad_fn=<MseLossBackward0>)
tensor(11.7397, grad_fn=<MseLossBackward0>)
tensor(49.3586, grad_fn=<MseLossBackward0>)
tensor(92.2529, grad_fn=<MseLossBackward0>)
tensor(231.3091, grad_fn=<MseLossBackward0>)
tensor(4.5010, grad_fn=<MseLossBackward0>)
tensor(69.5305, grad_fn=<MseLossBackward0>)
tensor(3.6653, grad_fn=<MseLossBackward0>)
tensor(4.7610, grad_fn=<MseLossBackward0>)
tensor(119.0583, grad_fn=<MseLossBackward0>)
tensor(62.3925, grad_fn=<MseLossBackward0>)
tensor(26.4989, grad_fn=<MseLossBackward0>)
tensor(2.1738, grad_fn=<MseLossBackward0>)
tensor(3.8627, grad_fn=<MseLossBackward0>)
tensor(8.1173, grad_fn=<MseLossBackward0>)
tensor(6.8929, grad_fn=<MseLossBackward0>)
tensor(0.8882, grad_fn=<MseLossBackward0>)
tensor(3.1713, grad_fn=<MseLossBackward0>)
tensor(82.8649, grad_fn=<MseLossBackward0>)
tensor(21.4652, grad_fn=<MseLossBackward0>)
tensor(10.5595, grad_fn=<MseLossBackward0>)
tensor(7.7358, grad_fn=<MseLossBackward0>)
tensor(5.9995, grad_fn=<MseLossBackward0>)
tensor(82.8417, grad_fn=<MseLossBackward0>)
tensor(1.5890, grad_fn=<MseLossBackward0>)
tensor(226.9594, grad_fn=<MseLossBackward0>)
tensor(199.8236, grad_fn=<MseLossBackward0>)
tensor(154.1061, grad_fn=<MseLossBackward0>)
tensor(7.2274, grad_fn=<MseLossBackward0>)
tensor(47.0150, grad_fn=<MseLossBackward0>)
tensor(33.1118, grad_fn=<MseLossBackward0>)
tensor(7.3120, grad_fn=<MseLossBackward0>)
tensor(6.8332, grad_fn=<MseLossBackward0>)
tensor(143.7532, grad_fn=<MseLossBackward0>)
tensor(1.7995, grad_fn=<MseLossBackward0>)
tensor(4.1397, grad_fn=<MseLossBackward0>)
tensor(7.0855, grad_fn=<MseLossBackward0>)
tensor(5.8896, grad_fn=<MseLossBackward0>)
tensor(52.2712, grad_fn=<MseLossBackward0>)
tensor(1.5991, grad_fn=<MseLossBackward0>)
tensor(24.4129, grad_fn=<MseLossBackward0>)
tensor(12.4430, grad_fn=<MseLossBackward0>)
tensor(1.6983, grad_fn=<MseLossBackward0>)
tensor(9.3140, grad_fn=<MseLossBackward0>)
tensor(2.9206, grad_fn=<MseLossBackward0>)
tensor(7.4254, grad_fn=<MseLossBackward0>)
tensor(10.0012, grad_fn=<MseLossBackward0>)
tensor(54.8185, grad_fn=<MseLossBackward0>)
tensor(9.4836, grad_fn=<MseLossBackward0>)
tensor(14.6121, grad_fn=<MseLossBackward0>)
tensor(8.1965, grad_fn=<MseLossBackward0>)
tensor(4.3501, grad_fn=<MseLossBackward0>)
tensor(3.0161, grad_fn=<MseLossBackward0>)
tensor(34.2379, grad_fn=<MseLossBackward0>)
tensor(6.8370, grad_fn=<MseLossBackward0>)
tensor(56.2518, grad_fn=<MseLossBackward0>)
tensor(71.6795, grad_fn=<MseLossBackward0>)
tensor(77.6481, grad_fn=<MseLossBackward0>)
tensor(101.8662, grad_fn=<MseLossBackward0>)
tensor(3.6320, grad_fn=<MseLossBackward0>)
tensor(13.9288, grad_fn=<MseLossBackward0>)
tensor(9.7900, grad_fn=<MseLossBackward0>)
tensor(29.6014, grad_fn=<MseLossBackward0>)
tensor(49.0764, grad_fn=<MseLossBackward0>)
tensor(5.4402, grad_fn=<MseLossBackward0>)
tensor(7.9726, grad_fn=<MseLossBackward0>)
tensor(4.1176, grad_fn=<MseLossBackward0>)
tensor(7.4797, grad_fn=<MseLossBackward0>)
tensor(12.5089, grad_fn=<MseLossBackward0>)
tensor(3.6858, grad_fn=<MseLossBackward0>)
tensor(74.0315, grad_fn=<MseLossBackward0>)
tensor(42.7687, grad_fn=<MseLossBackward0>)
tensor(152.2756, grad_fn=<MseLossBackward0>)
tensor(249.0959, grad_fn=<MseLossBackward0>)
tensor(8.4336, grad_fn=<MseLossBackward0>)
tensor(40.6839, grad_fn=<MseLossBackward0>)
Episode 61 Mean Rewards -136.49 Epsilon 0.7328583481197374		tensor(51.8966, grad_fn=<MseLossBackward0>)
tensor(75.4324, grad_fn=<MseLossBackward0>)
tensor(8.2367, grad_fn=<MseLossBackward0>)
tensor(36.9968, grad_fn=<MseLossBackward0>)
tensor(86.0590, grad_fn=<MseLossBackward0>)
tensor(61.0077, grad_fn=<MseLossBackward0>)
tensor(4.4540, grad_fn=<MseLossBackward0>)
tensor(8.5335, grad_fn=<MseLossBackward0>)
tensor(50.1155, grad_fn=<MseLossBackward0>)
tensor(5.4243, grad_fn=<MseLossBackward0>)
tensor(6.9810, grad_fn=<MseLossBackward0>)
tensor(20.8776, grad_fn=<MseLossBackward0>)
tensor(4.7710, grad_fn=<MseLossBackward0>)
tensor(61.6420, grad_fn=<MseLossBackward0>)
tensor(45.5996, grad_fn=<MseLossBackward0>)
tensor(43.7369, grad_fn=<MseLossBackward0>)
tensor(18.6700, grad_fn=<MseLossBackward0>)
tensor(25.9539, grad_fn=<MseLossBackward0>)
tensor(60.6418, grad_fn=<MseLossBackward0>)
tensor(14.0777, grad_fn=<MseLossBackward0>)
tensor(18.0867, grad_fn=<MseLossBackward0>)
tensor(4.4082, grad_fn=<MseLossBackward0>)
tensor(4.5529, grad_fn=<MseLossBackward0>)
tensor(44.4795, grad_fn=<MseLossBackward0>)
tensor(182.5645, grad_fn=<MseLossBackward0>)
tensor(181.9075, grad_fn=<MseLossBackward0>)
tensor(29.1912, grad_fn=<MseLossBackward0>)
tensor(20.3547, grad_fn=<MseLossBackward0>)
tensor(58.3834, grad_fn=<MseLossBackward0>)
tensor(3.2776, grad_fn=<MseLossBackward0>)
tensor(3.3993, grad_fn=<MseLossBackward0>)
tensor(5.1816, grad_fn=<MseLossBackward0>)
tensor(22.1162, grad_fn=<MseLossBackward0>)
tensor(6.5032, grad_fn=<MseLossBackward0>)
tensor(150.8629, grad_fn=<MseLossBackward0>)
tensor(33.9359, grad_fn=<MseLossBackward0>)
tensor(44.8161, grad_fn=<MseLossBackward0>)
tensor(20.1822, grad_fn=<MseLossBackward0>)
tensor(52.6726, grad_fn=<MseLossBackward0>)
tensor(186.9553, grad_fn=<MseLossBackward0>)
tensor(90.6879, grad_fn=<MseLossBackward0>)
tensor(34.5639, grad_fn=<MseLossBackward0>)
tensor(5.0760, grad_fn=<MseLossBackward0>)
tensor(43.4444, grad_fn=<MseLossBackward0>)
tensor(36.3168, grad_fn=<MseLossBackward0>)
tensor(47.0557, grad_fn=<MseLossBackward0>)
tensor(39.4445, grad_fn=<MseLossBackward0>)
tensor(23.0355, grad_fn=<MseLossBackward0>)
tensor(9.3032, grad_fn=<MseLossBackward0>)
tensor(6.0535, grad_fn=<MseLossBackward0>)
tensor(4.2885, grad_fn=<MseLossBackward0>)
tensor(14.0758, grad_fn=<MseLossBackward0>)
tensor(15.4385, grad_fn=<MseLossBackward0>)
tensor(5.1460, grad_fn=<MseLossBackward0>)
tensor(13.4203, grad_fn=<MseLossBackward0>)
tensor(19.0592, grad_fn=<MseLossBackward0>)
tensor(79.2580, grad_fn=<MseLossBackward0>)
tensor(80.5765, grad_fn=<MseLossBackward0>)
tensor(103.0340, grad_fn=<MseLossBackward0>)
tensor(13.9557, grad_fn=<MseLossBackward0>)
tensor(2.2480, grad_fn=<MseLossBackward0>)
tensor(10.7618, grad_fn=<MseLossBackward0>)
tensor(3.1543, grad_fn=<MseLossBackward0>)
tensor(17.6096, grad_fn=<MseLossBackward0>)
tensor(52.0521, grad_fn=<MseLossBackward0>)
tensor(11.2013, grad_fn=<MseLossBackward0>)
tensor(113.1347, grad_fn=<MseLossBackward0>)
tensor(16.7203, grad_fn=<MseLossBackward0>)
tensor(13.2406, grad_fn=<MseLossBackward0>)
tensor(52.1886, grad_fn=<MseLossBackward0>)
tensor(14.9294, grad_fn=<MseLossBackward0>)
tensor(6.4956, grad_fn=<MseLossBackward0>)
tensor(48.1217, grad_fn=<MseLossBackward0>)
tensor(15.3851, grad_fn=<MseLossBackward0>)
tensor(33.3062, grad_fn=<MseLossBackward0>)
tensor(4.1148, grad_fn=<MseLossBackward0>)
tensor(10.3744, grad_fn=<MseLossBackward0>)
tensor(4.9735, grad_fn=<MseLossBackward0>)
tensor(45.8252, grad_fn=<MseLossBackward0>)
tensor(108.4296, grad_fn=<MseLossBackward0>)
tensor(6.5824, grad_fn=<MseLossBackward0>)
tensor(13.5937, grad_fn=<MseLossBackward0>)
tensor(283.6192, grad_fn=<MseLossBackward0>)
tensor(7.9790, grad_fn=<MseLossBackward0>)
tensor(35.1547, grad_fn=<MseLossBackward0>)
tensor(11.5151, grad_fn=<MseLossBackward0>)
tensor(115.5219, grad_fn=<MseLossBackward0>)
tensor(59.2395, grad_fn=<MseLossBackward0>)
tensor(110.3239, grad_fn=<MseLossBackward0>)
tensor(4.1270, grad_fn=<MseLossBackward0>)
tensor(8.3167, grad_fn=<MseLossBackward0>)
tensor(9.9877, grad_fn=<MseLossBackward0>)
tensor(121.6807, grad_fn=<MseLossBackward0>)
tensor(31.4970, grad_fn=<MseLossBackward0>)
tensor(69.3600, grad_fn=<MseLossBackward0>)
tensor(6.1506, grad_fn=<MseLossBackward0>)
tensor(7.6966, grad_fn=<MseLossBackward0>)
tensor(2.5432, grad_fn=<MseLossBackward0>)
tensor(3.8487, grad_fn=<MseLossBackward0>)
tensor(14.4895, grad_fn=<MseLossBackward0>)
tensor(3.3627, grad_fn=<MseLossBackward0>)
tensor(14.7749, grad_fn=<MseLossBackward0>)
tensor(47.4691, grad_fn=<MseLossBackward0>)
tensor(8.7725, grad_fn=<MseLossBackward0>)
tensor(12.3839, grad_fn=<MseLossBackward0>)
tensor(52.5005, grad_fn=<MseLossBackward0>)
tensor(74.0569, grad_fn=<MseLossBackward0>)
tensor(16.3305, grad_fn=<MseLossBackward0>)
tensor(386.8669, grad_fn=<MseLossBackward0>)
tensor(35.1546, grad_fn=<MseLossBackward0>)
tensor(7.3110, grad_fn=<MseLossBackward0>)
tensor(30.6273, grad_fn=<MseLossBackward0>)
tensor(18.4372, grad_fn=<MseLossBackward0>)
tensor(37.2480, grad_fn=<MseLossBackward0>)
tensor(7.7174, grad_fn=<MseLossBackward0>)
tensor(22.8658, grad_fn=<MseLossBackward0>)
tensor(10.7342, grad_fn=<MseLossBackward0>)
tensor(4.3894, grad_fn=<MseLossBackward0>)
tensor(17.1055, grad_fn=<MseLossBackward0>)
tensor(6.2402, grad_fn=<MseLossBackward0>)
tensor(26.5677, grad_fn=<MseLossBackward0>)
tensor(2.6908, grad_fn=<MseLossBackward0>)
tensor(57.1755, grad_fn=<MseLossBackward0>)
tensor(5.8061, grad_fn=<MseLossBackward0>)
tensor(147.9116, grad_fn=<MseLossBackward0>)
tensor(5.8404, grad_fn=<MseLossBackward0>)
tensor(4.5292, grad_fn=<MseLossBackward0>)
Episode 62 Mean Rewards -136.49 Epsilon 0.7291940563791387		tensor(13.0674, grad_fn=<MseLossBackward0>)
tensor(49.7497, grad_fn=<MseLossBackward0>)
tensor(10.8598, grad_fn=<MseLossBackward0>)
tensor(31.5976, grad_fn=<MseLossBackward0>)
tensor(134.3267, grad_fn=<MseLossBackward0>)
tensor(2.1002, grad_fn=<MseLossBackward0>)
tensor(75.9516, grad_fn=<MseLossBackward0>)
tensor(25.4922, grad_fn=<MseLossBackward0>)
tensor(7.3363, grad_fn=<MseLossBackward0>)
tensor(3.7971, grad_fn=<MseLossBackward0>)
tensor(53.4820, grad_fn=<MseLossBackward0>)
tensor(14.2889, grad_fn=<MseLossBackward0>)
tensor(263.7024, grad_fn=<MseLossBackward0>)
tensor(11.6190, grad_fn=<MseLossBackward0>)
tensor(1.4483, grad_fn=<MseLossBackward0>)
tensor(2.2006, grad_fn=<MseLossBackward0>)
tensor(33.4492, grad_fn=<MseLossBackward0>)
tensor(59.3412, grad_fn=<MseLossBackward0>)
tensor(18.4449, grad_fn=<MseLossBackward0>)
tensor(146.3326, grad_fn=<MseLossBackward0>)
tensor(10.4181, grad_fn=<MseLossBackward0>)
tensor(9.4063, grad_fn=<MseLossBackward0>)
